# Extracted from https://github.com/universaldependencies/UD_Finnish-TDT with cat *.conllu | egrep '^[0-9]+'$'\t' | cut -f 2,3,4 | sort | uniq -c | perl -pe 's/^\s*(\d+)\s+/$1\t/'
1	-lentoyhtiöllä	lento#yhtiö	NOUN
1	-levy-yhtiölle	levy#yhtiö	NOUN
1	-levy-yhtiön	levy#yhtiö	NOUN
1	-levyllään	levy	NOUN
1	-liite	liite	NOUN
1	-lisenssillä	lisenssi	NOUN
3	-listalla	lista	NOUN
1	-lisäosaa	lisä#osa	NOUN
3	-litrainen	litrainen	ADJ
1	-litran	litra	NOUN
1	-luokan	luokka	NOUN
1	-luonteista	luonteinen	ADJ
1	-lähestymistavan	lähestymis#tapa	NOUN
1	-lääkenimellä	lääke#nimi	NOUN
1	-malleista	malli	NOUN
1	-malli	malli	NOUN
1	-mentaliteetilla	mentaliteetti	NOUN
1	-merkkistä	merkkinen	ADJ
1	-mitali	mitali	NOUN
2	-moottori	moottori	NOUN
1	-mukavuutta	mukavuus	NOUN
1	-musiikkiin	musiikki	NOUN
1	-musikaaliin	musikaali	NOUN
1	-n-pääte	-n#pääte	NOUN
1	-nauhakin	nauha	NOUN
1	-nimellä	nimi	NOUN
1	-nimen	nimi	NOUN
4	-niminen	niminen	ADJ
2	-nimisen	niminen	ADJ
1	-nimitykseen	nimitys	NOUN
1	-näppäimesta	näppäin	NOUN
1	-näppäimestä	näppäin	NOUN
1	-odotuksista	odotus	NOUN
1	-ohjelmaa	ohjelma	NOUN
1	-ohjelmissa	ohjelma	NOUN
1	-oikeudenkäynti	oikeuden#käynti	NOUN
1	-oluen	olut	NOUN
1	-ominaisuuden	ominaisuus	NOUN
1	-opastuskierros	opastus#kierros	NOUN
1	-oppaan	opas	NOUN
1	-osastolle	osasto	NOUN
1	-osto	osto	NOUN
1	-palkinnolla	palkinto	NOUN
1	-palkinnon	palkinto	NOUN
1	-palkinto	palkinto	NOUN
1	-parametria	parametri	NOUN
1	-parikilpailut	pari#kilpailu	NOUN
1	-patsaskävely	patsas#kävely	NOUN
1	-peleissä	peli	NOUN
1	-pelien	peli	NOUN
2	-pelin	peli	NOUN
1	-pelisarjan	peli#sarja	NOUN
1	-pelisarjasta	peli#sarja	NOUN
1	-periaatteen	periaate	NOUN
1	-pistooli	pistooli	NOUN
1	-pohjalevyyn	pohja#levy	NOUN
1	-polkupyörälläni	polku#pyörä	NOUN
1	-popmusiikkiduo	pop#musiikki#duo	NOUN
1	-populaation	populaatio	NOUN
1	-puolueen	puolue	NOUN
2	-rekrytointitapahtuma	rekrytointi#tapahtuma	NOUN
1	-ruoka	ruoka	NOUN
1	-ryhmän	ryhmä	NOUN
1	-rynnäkkötykin	rynnäkkö#tykki	NOUN
1	-saarella	saari	NOUN
1	-sarja	sarja	NOUN
3	-sarjan	sarja	NOUN
3	-sarjassa	sarja	NOUN
1	-sarjoissa	sarja	NOUN
1	-seminaarin	seminaari	NOUN
1	-seurantapalvelin	seuranta#palvelin	NOUN
1	-sijoituspäällikkö	sijoitus#päällikkö	NOUN
1	-sisältöiseen	sisältöinen	ADJ
1	-sooloalbumin	soolo#albumi	NOUN
1	-sopimuksen	sopimus	NOUN
1	-sopimuksilla	sopimus	NOUN
1	-sossupummit	-#sossu#pummi	NOUN
1	-sotaharjoitukseen	sota#harjoitus	NOUN
1	-standardin	standardi	NOUN
1	-stipendi	stipendi	NOUN
1	-symposium	symposium	NOUN
1	-symposiumin	symposiumi	NOUN
1	-säveltäjä	säveltäjä	NOUN
2	-säätiön	säätiö	NOUN
1	-tallilla	talli	NOUN
1	-tapahtuma	tapahtuma	NOUN
1	-tapahtumaa	tapahtuma	NOUN
1	-tapahtuman	tapahtuma	NOUN
3	-tapahtumassa	tapahtuma	NOUN
1	-tarrat	tarra	NOUN
1	-taudista	tauti	NOUN
1	-tavaramerkin	tavara#merkki	NOUN
1	-tavat	tapa	NOUN
1	-teemailtapäivän	teema#ilta#päivä	NOUN
1	-tekniikalla	tekniikka	NOUN
1	-teoksessa	teos	NOUN
1	-tiellä	tie	NOUN
2	-tietokonepeliä	tieto#kone#peli	NOUN
1	-tilaisuuden	tilaisuus	NOUN
1	-tileille	tili	NOUN
1	-tuotantoa	tuotanto	NOUN
1	-tuotteita	tuote	NOUN
3	-turnauksessa	turnaus	NOUN
1	-turnaussarjassa	turnaus#sarja	NOUN
1	-tutkielman	tutkielma	NOUN
1	-tutkielmiensa	tutkielma	NOUN
1	-tutkimuksesta	tutkimus	NOUN
1	-tutkimus	tutkimus	NOUN
1	-tutkimusta	tutkimus	NOUN
1	-tuulet	tuuli	NOUN
1	-tv-ohjelmassa	tv#ohjelma	NOUN
1	-tyyppi	tyyppi	NOUN
1	-tyyppinen	tyyppinen	ADJ
1	-universumissa	universumi	NOUN
1	-vaiheen	vaihe	NOUN
1	-vaiheeseen	vaihe	NOUN
1	-valtion	valtio	NOUN
1	-vedosta	veto	NOUN
1	-vekkulia	vekkuli	NOUN
1	-velat	velka	NOUN
1	-veneistä	vene	NOUN
1	-verkkosivuston	verkko#sivusto	NOUN
1	-viikon	viikko	NOUN
1	-voimalaitoksen	voima#laitos	NOUN
1	-vuotiaat	vuotias	ADJ
1	-väri	väri	NOUN
1	-yhdistys	yhdistys	NOUN
3	-yhtiön	yhtiö	NOUN
10	-yhtye	yhtye	NOUN
7	-yhtyeen	yhtye	NOUN
1	-yhtyeensä	yhtye	NOUN
1	-yksikössä	yksikkö	NOUN
2	-yrityksen	yritys	NOUN
1	-äänestäjät	äänestäjä	NOUN
12838	.	.	PUNCT
15	..	..	PUNCT
113	...	...	PUNCT
3	....	....	PUNCT
1	.22	.22	NUM
33	/	/	PUNCT
2	/v/	/v/	NOUN
3	0	0	NUM
1	0,01	0,01	NUM
1	0,03	0,03	NUM
1	0,05	0,05	NUM
1	0,1	0,1	NUM
1	0,1-9,9	0,1-9,9	NUM
1	0,18	0,18	NUM
2	0,2	0,2	NUM
1	0,26	0,26	NUM
1	0,29	0,29	NUM
1	0,2–1	0,2–1	NUM
2	0,31	0,31	NUM
1	0,34	0,34	NUM
2	0,4	0,4	NUM
1	0,5	0,5	NUM
1	0,5-1	0,5-1	NUM
1	0,8	0,8	NUM
1	0,84	0,84	NUM
1	0,85	0,85	NUM
1	0,9	0,9	NUM
1	0-0	0-0	NUM
1	0-0!?	0-0!?	SYM
1	0.013	0.013	NUM
1	0.12	0.12	NUM
1	0.29	0.29	NUM
1	0.4	0.4	NUM
1	0.5	0.5	NUM
1	00:07	00:07	NUM
1	05.03.10	05.03.10	NUM
1	06:04	06:04	NUM
1	08	08	NUM
1	08.01.10	08.01.10	NUM
1	09:27	09:27	NUM
160	1	1	NUM
1	1	1	PROPN
3	1 000	1 000	NUM
1	1 022 806	1 022 806	NUM
1	1 200	1 200	NUM
1	1 377	1 377	NUM
1	1 564	1 564	NUM
1	1 671,82	1 671,82	NUM
1	1 700	1 700	NUM
1	1 800	1 800	NUM
4	1,2	1,2	NUM
3	1,3	1,3	NUM
2	1,4	1,4	NUM
6	1,5	1,5	NUM
1	1,5-sivuisen	1,5#sivuinen	ADJ
1	1,55	1,55	NUM
1	1,6	1,6	NUM
1	1,7	1,7	NUM
1	1,72	1,72	NUM
1	1,722	1,722	NUM
2	1,8	1,8	NUM
4	1,9	1,9	NUM
1	1-0	1-0	NUM
1	1-1	1-1	NUM
3	1-2	1-2	NUM
2	1-3	1-3	NUM
1	1-99	1-99	NUM
2	1-divisioonaa	1#divisioona	NOUN
1	1-vuotiaana	1#vuotias	ADJ
62	1.	1.	ADJ
1	1.	1.	NUM
1	1.0-	1.0-	ADJ
1	1.0-litraista	1.0#litrainen	ADJ
2	1.1.2010	1.1.2010	NUM
1	1.11.2007	1.11.2007	NUM
1	1.2	1.2	NUM
1	1.2-litraiset	1.2#litrainen	ADJ
1	1.2-litraista	1.2#litrainen	ADJ
1	1.3	1.3	NUM
2	1.3-litrainen	1.3#litrainen	ADJ
1	1.6.2006	1.6.2006	NUM
1	1.9.2005	1.9.2005	NUM
4	1.e4	1.e4	SYM
1	1/2005	1/2005	NUM
1	1/3	1/3	NUM
56	10	10	NUM
5	10 000	10 000	NUM
1	10,000	10,000	NUM
2	10,1	10,1	NUM
1	10,27	10,27	NUM
1	10,40	10,40	NUM
1	10-10	10-10	NUM
1	10-20	10-20	NUM
1	10-kertaisesti	10#kertaisesti	ADV
13	10.	10.	ADJ
1	10.20	10.20	NUM
1	10.3.	10.3.	NUM
1	10.Rc3	10.Rc3	SYM
17	100	100	NUM
6	100 000	100 000	NUM
1	100,000	100,000	NUM
1	100-vuotias	100#vuotias	ADJ
8	1000	1000	NUM
1	1000-luvulle	1000#luku	NOUN
1	1000-luvulta	1000#luku	NOUN
2	100000	100000	NUM
1	1000–2000	1000–2000	NUM
1	1007	1007	PROPN
1	100x100	100x100	NUM
1	101 389	101 389	NUM
1	101:sta	101	NUM
1	102	102	NUM
1	102 000	102 000	NUM
1	102-vuotisen	102#vuotinen	ADJ
1	102T	102T	SYM
1	104	104	NUM
1	104.	104.	ADJ
2	10458/4/2004	10458/4/2004	NUM
1	105	105	NUM
1	1050-luvulla	1050#luku	NOUN
1	106266-06-2	106266-06-2	NUM
2	107	107	NUM
1	107,7	107,7	NUM
2	109	109	NUM
1	10–19	10–19	NUM
1	10–20	10–20	NUM
1	10–25	10–25	NUM
19	11	11	NUM
1	11 125	11 125	NUM
1	11,5	11,5	NUM
1	11,50	11,50	NUM
1	11-kertainen	11#kertainen	ADJ
5	11.	11.	ADJ
1	11.20	11.20	NUM
1	11.3.	11.3.	NUM
1	11.6	11.6	NUM
1	11.90	11.90	NUM
1	11.krenatöörirykmentin	krenatööri#rykmentti	NOUN
1	110	110	NUM
1	110 000	110 000	NUM
2	112	112	NUM
2	113	113	NUM
1	113,000	113,000	NUM
1	114	114	NUM
1	116	116	NUM
1	117	117	NUM
1	1172/98	1172/98	NUM
1	118	118	NUM
1	118 000	118 000	NUM
1	119	119	NUM
27	12	12	NUM
1	12 400	12 400	NUM
1	12-senttisissä	12#senttinen	ADJ
1	12-sivuinen	12#sivuinen	ADJ
1	12-tuntisiksi	12#tuntinen	ADJ
10	12.	12.	ADJ
1	12.10	12.10	NUM
1	12.3.1985	12.3.1985	NUM
1	12.4.	12.4.	NUM
1	12.40	12.40	NUM
3	120	120	NUM
1	121	121	NUM
1	1214	1214	NUM
1	1215/1999	1215/1999	NUM
1	1216	1216	NUM
1	1224	1224	NUM
1	1228	1228	NUM
1	1237	1237	NUM
1	124	124	NUM
2	1240	1240	NUM
1	1242	1242	NUM
1	1248–1302	1248–1302	NUM
2	125	125	NUM
2	1250	1250	NUM
1	1250–1302	1250–1302	NUM
2	1255/97	1255/97	NUM
1	126	126	NUM
3	1260/2001	1260/2001	NUM
3	1265/2001	1265/2001	NUM
1	127	127	NUM
1	127,875	127,875	NUM
1	128-132	128-132	NUM
29	13	13	NUM
1	13,5	13,5	NUM
1	13,6	13,6	NUM
1	13,60	13,60	NUM
1	13-8	13-8	NUM
1	13-vuotias	13#vuotias	ADJ
14	13.	13.	ADJ
1	130	130	NUM
1	130 000	130 000	NUM
1	130 005	130 005	NUM
1	1300-luvulta	1300#luku	NOUN
1	13000	13000	NUM
1	1300–1700-luvulla	1300#1700#luku	NOUN
1	131	131	NUM
1	132	132	NUM
1	1330:een	1330	NUM
1	1339/2006	1339/2006	NUM
1	135 000	135 000	NUM
1	135/02	135/02	NUM
1	136	136	NUM
1	1365	1365	NUM
1	1375565	1375565	NUM
1	138	138	NUM
1	13:n	13	NUM
1	13–14	13–14	NUM
21	14	14	NUM
1	14 634	14 634	NUM
1	14 900	14 900	NUM
1	14,22	14,22	NUM
1	14,4	14,4	NUM
2	14,6	14,6	NUM
1	14-karaatin	14#karaatti	NOUN
3	14.	14.	ADJ
1	14.12.2005	14.12.2005	NUM
1	14.50	14.50	NUM
1	14.55	14.55	NUM
1	14/2009	14/2009	NUM
1	140 000	140 000	NUM
2	1400-luvulta	1400#luku	NOUN
1	1403	1403	NUM
1	1412	1412	NUM
1	1415/2006	1415/2006	NUM
1	143	143	NUM
1	144 900	144 900	NUM
1	1445	1445	NUM
1	145	145	NUM
1	1468	1468	NUM
1	147	147	NUM
1	14:sta	14	NUM
2	14–15	14–15	NUM
42	15	15	NUM
1	15-16	15-16	NUM
1	15-18	15-18	NUM
1	15-20	15-20	NUM
1	15-74-vuotiaan	15#74#vuotias	ADJ
1	15-vuotias	15#vuotias	ADJ
13	15.	15.	ADJ
3	15.00	15.00	NUM
1	15.1.2008	15.1.2008	NUM
1	15.3.	15.3.	NUM
1	15.7.2009	15.7.2009	NUM
1	15/2009	15/2009	NUM
8	150	150	NUM
1	1500	1500	NUM
4	1500-luvun	1500#luku	NOUN
1	1501	1501	NUM
1	1510	1510	NUM
1	1513	1513	NUM
1	1514	1514	NUM
1	152	152	NUM
1	1533	1533	NUM
1	1539	1539	NUM
1	154 502	154 502	NUM
1	155	155	NUM
1	1550-luvulla	1550#luku	NOUN
1	1562	1562	NUM
1	1573	1573	NUM
1	1579	1579	NUM
1	158 100	158 100	NUM
1	159	159	NUM
1	15–19	15–19	NUM
24	16	16	NUM
1	16-vuotiaan	16#vuotias	ADJ
1	16-vuotiasta	16#vuotias	ADJ
10	16.	16.	ADJ
1	16.3.	16.3.	NUM
2	160	160	NUM
1	1600	1600	NUM
1	1600-lukua	1600#luku	NOUN
2	1600-luvulla	1600#luku	NOUN
1	1600-luvulta	1600#luku	NOUN
2	16000	16000	NUM
1	1604	1604	NUM
1	1605	1605	NUM
1	1607	1607	NUM
1	1616–1635	1616–1635	NUM
1	1619	1619	NUM
1	162/2003	162/2003	NUM
1	1621	1621	NUM
1	1623	1623	NUM
1	1636	1636	NUM
1	1645	1645	NUM
1	165-paikkainen	165#paikkainen	ADJ
1	1650	1650	NUM
1	1650-luvulla	1650#luku	NOUN
1	1653	1653	NUM
1	1654	1654	NUM
1	1655-1667	1655-1667	NUM
1	166	166	NUM
1	166 000	166 000	NUM
1	1666	1666	NUM
1	1667	1667	NUM
1	1671	1671	NUM
1	1676–1678	1676–1678	NUM
1	1678	1678	NUM
1	1690	1690	NUM
19	17	17	NUM
1	17,0	17,0	NUM
1	17,55	17,55	NUM
1	17,6	17,6	NUM
1	17-vuotiaana	17#vuotias	ADJ
1	17-vuotiaana	17#vuotias	NOUN
2	17-vuotias	17#vuotias	ADJ
7	17.	17.	ADJ
1	17.2.2010	17.2.2010	NUM
1	17.3.	17.3.	NUM
2	170 000	170 000	NUM
2	1700-luvulta	1700#luku	NOUN
3	1700-luvun	1700#luku	NOUN
1	1701	1701	NUM
1	17025000	17025000	NUM
1	1709–1713	1709–1713	NUM
1	171	171	NUM
1	1710–1725	1710–1725	NUM
1	1716	1716	NUM
1	1741	1741	NUM
4	175	175	NUM
1	175 000	175 000	NUM
1	1750–1764	1750–1764	NUM
1	1756/2002	1756/2002	NUM
1	1758	1758	NUM
1	1760	1760	NUM
1	1762	1762	NUM
1	1762–1775	1762–1775	NUM
1	1766	1766	NUM
1	177	177	NUM
1	1775	1775	NUM
1	1778	1778	NUM
3	1784/2003	1784/2003	NUM
1	1784/200325	1784/200325	NUM
1	179	179	NUM
1	1792	1792	NUM
16	18	18	NUM
1	18-25	18-25	NUM
1	18-vuotiaan	18#vuotias	ADJ
2	18-vuotiaana	18#vuotias	ADJ
1	18-vuotiaiden	18#vuotias	ADJ
1	18-vuotiaille	18#vuotias	NOUN
2	18-vuotias	18#vuotias	ADJ
9	18.	18.	ADJ
2	18.00	18.00	NUM
2	180	180	NUM
1	180 000	180 000	NUM
1	180,5	180,5	NUM
1	1800	1800	NUM
1	1800-lukua	1800#luku	NOUN
3	1800-luvulla	1800#luku	NOUN
1	1800-luvulle	1800#luku	NOUN
6	1800-luvun	1800#luku	NOUN
1	180:n	180	NUM
1	1810-luvulla	1810#luku	NOUN
1	1814	1814	NUM
1	1817	1817	NUM
2	1819	1819	NUM
1	1824	1824	NUM
2	1827	1827	NUM
1	183	183	NUM
2	1830	1830	NUM
1	1836	1836	NUM
2	1839	1839	NUM
2	1839/95	1839/95	NUM
2	1840	1840	NUM
1	1840-luvulla	1840#luku	NOUN
1	1846	1846	NUM
1	1848	1848	NUM
2	1849	1849	NUM
1	1851	1851	NUM
1	1860-luvulle	1860#luku	NOUN
1	1861	1861	NUM
4	1863	1863	NUM
1	1867	1867	NUM
1	1869	1869	NUM
1	1871	1871	NUM
1	1874	1874	NUM
1	1875	1875	NUM
1	1877	1877	NUM
1	1877-1878	1877-1878	NUM
1	1878	1878	NUM
1	188	188	NUM
1	1884	1884	NUM
2	1889	1889	NUM
2	189	189	NUM
1	1891-1892	1891-1892	NUM
1	1893	1893	NUM
3	1895	1895	NUM
1	1896	1896	NUM
1	1897	1897	NUM
2	1898	1898	NUM
1	18–21	18–21	NUM
16	19	19	NUM
1	19,28	19,28	NUM
1	19-vuotiaan	19#vuotias	ADJ
3	19-vuotias	19#vuotias	ADJ
15	19.	19.	ADJ
1	19/2009	19/2009	NUM
7	19/65/ETY	19/65/ETY	NUM
1	19/65/ETY(5)	19/65/ETY(5)	NUM
1	1900	1900	NUM
1	1900-	1900-	NUM
1	1900-1902	1900-1902	NUM
1	1900-luvulla	1900#luku	NOUN
5	1900-luvun	1900#luku	NOUN
1	1901	1901	NUM
1	1903	1903	NUM
1	1903-1914	1903-1914	NUM
2	1906	1906	NUM
1	1907	1907	NUM
1	1908	1908	NUM
2	1909	1909	NUM
1	1909-1917	1909-1917	NUM
2	191	191	NUM
1	1910	1910	NUM
1	1910-luvun	1910#luku	NOUN
1	1912	1912	NUM
1	1913	1913	NUM
1	1914	1914	NUM
1	1914-1918	1914-1918	NUM
1	1915	1915	NUM
3	1917	1917	NUM
1	1917–1920	1917–1920	NUM
2	1918	1918	NUM
1	1919	1919	NUM
1	1919-1920	1919-1920	NUM
1	1919-1921	1919-1921	NUM
2	1920	1920	NUM
1	1920-luvulta	1920#luku	NOUN
1	1920-luvun	1920#luku	NOUN
1	1921-1933	1921-1933	NUM
1	1921-1944	1921-1944	NUM
2	1921/2000	1921/2000	NUM
2	1922	1922	NUM
1	1923–1935	1923–1935	NUM
1	1924	1924	NUM
3	1925	1925	NUM
1	1926-1944	1926-1944	NUM
1	1928-1944	1928-1944	NUM
4	1929	1929	NUM
1	1930	1930	NUM
1	1930-lukua	1930#luku	NOUN
1	1930-luvulta	1930#luku	NOUN
3	1931	1931	NUM
5	1932	1932	NUM
1	1933	1933	NUM
1	1934	1934	NUM
1	1936	1936	NUM
1	1937	1937	NUM
6	1938	1938	NUM
3	1939	1939	NUM
2	1940	1940	NUM
1	1940-luvulta	1940#luku	NOUN
4	1941	1941	NUM
1	1941–1946	1941–1946	NUM
3	1942	1942	NUM
3	1943	1943	NUM
1	1943–1946	1943–1946	NUM
5	1944	1944	NUM
3	1945	1945	NUM
3	1946	1946	NUM
5	1947	1947	NUM
1	1947-1954	1947-1954	NUM
1	1947–1964	1947–1964	NUM
2	1948	1948	NUM
1	1948–1951	1948–1951	NUM
4	1949	1949	NUM
2	1950	1950	NUM
1	1950-	1950-	NUM
4	1950-luvulla	1950#luku	NOUN
1	1950-luvulle	1950#luku	NOUN
1	1950-luvulta	1950#luku	NOUN
4	1951	1951	NUM
1	1951–1964	1951–1964	NUM
1	1951–1996	1951–1996	NUM
1	1952	1952	NUM
1	1952-1989	1952-1989	NUM
1	1952–1954	1952–1954	NUM
2	1953	1953	NUM
2	1954	1954	NUM
3	1955	1955	NUM
1	1955/2005	1955/2005	NUM
1	1955–1960	1955–1960	NUM
4	1956	1956	NUM
1	1956–1970	1956–1970	NUM
1	1957	1957	NUM
1	1957-1963	1957-1963	NUM
1	1958	1958	NUM
1	1959	1959	NUM
4	1960	1960	NUM
4	1960-luvulla	1960#luku	NOUN
1	1960-luvun	1960#luku	NOUN
1	1961	1961	NUM
4	1962	1962	NUM
5	1964	1964	NUM
1	1965	1965	NUM
2	1966	1966	NUM
1	1967–1969	1967–1969	NUM
1	1967–1985	1967–1985	NUM
2	1968	1968	NUM
5	1969	1969	NUM
6	1970	1970	NUM
1	1970-	1970-	NUM
5	1970-luvulla	1970#luku	NOUN
1	1970-luvullakin	1970#luku	NOUN
4	1970-luvun	1970#luku	NOUN
4	1971	1971	NUM
2	1972	1972	NUM
6	1973	1973	NUM
3	1974	1974	NUM
3	1975	1975	NUM
9	1976	1976	NUM
1	1976-1981	1976-1981	NUM
5	1977	1977	NUM
1	1977-1981	1977-1981	NUM
1	1977-1991	1977-1991	NUM
1	1977–1995	1977–1995	NUM
1	1977–1998	1977–1998	NUM
9	1978	1978	NUM
5	1979	1979	NUM
1	198	198	NUM
1	198 058	198 058	NUM
3	1980	1980	NUM
1	1980-	1980-	NUM
1	1980-luvuilla	1980#luku	NOUN
3	1980-luvulla	1980#luku	NOUN
1	1980-luvulta	1980#luku	NOUN
7	1980-luvun	1980#luku	NOUN
5	1981	1981	NUM
1	1981–1985	1981–1985	NUM
3	1982	1982	NUM
1	1982–1983	1982–1983	NUM
8	1983	1983	NUM
1	1983/83	1983/83	NUM
1	1983–1984	1983–1984	NUM
4	1984	1984	NUM
1	1984/83	1984/83	NUM
12	1985	1985	NUM
1	1985–1991	1985–1991	NUM
8	1986	1986	NUM
1	1986–1991	1986–1991	NUM
11	1987	1987	NUM
1	1987–1988	1987–1988	NUM
1	1987–1992	1987–1992	NUM
1	1987–1994	1987–1994	NUM
8	1988	1988	NUM
11	1989	1989	NUM
1	1989–1990	1989–1990	NUM
1	199 200	199 200	NUM
17	1990	1990	NUM
1	1990-luvuilla	1990#luku	NOUN
2	1990-luvulla	1990#luku	NOUN
5	1990-luvun	1990#luku	NOUN
10	1991	1991	NUM
11	1992	1992	NUM
10	1993	1993	NUM
22	1994	1994	NUM
1	1994–2004	1994–2004	NUM
16	1995	1995	NUM
1	1995–1996	1995–1996	NUM
1	1995–2007	1995–2007	NUM
10	1996	1996	NUM
19	1997	1997	NUM
1	1997-1998	1997-1998	NUM
26	1998	1998	NUM
21	1999	1999	NUM
1	1999-2000	1999-2000	NUM
1	1999/468/EY	1999/468/EY	NUM
1	1999/47/EY	1999/47/EY	NUM
1	1999/547/EY	1999/547/EY	NUM
6	1999/730/YUTP	1999/730/YUTP	NUM
1	19–20.4.	19–20.4.	NUM
1	1:sen	1	PROPN
3	1:ssä	1	NUM
1	1dl	1#dl	NOUN
1	1kpl	1#kpl	NOUN
4	1–0	1–0	NUM
1	1–1	1–1	NUM
1	1–10	1–10	NUM
1	1–5	1–5	NUM
1	1−5	1−5	NUM
1	1–7	1–7	NUM
150	2	2	NUM
1	2 000	2 000	NUM
1	2 218 435	2 218 435	NUM
1	2 500	2 500	NUM
1	2 763	2 763	NUM
1	2 795	2 795	NUM
3	2 800	2 800	NUM
1	2+	2+	NUM
1	2,1	2,1	NUM
2	2,4	2,4	NUM
4	2,5	2,5	NUM
2	2,5-kertaisen	2,5#kertainen	ADJ
2	2,6	2,6	NUM
1	2,68	2,68	NUM
2	2,7	2,7	NUM
1	2,72	2,72	NUM
1	2,75	2,75	NUM
2	2,8	2,8	NUM
1	2,9	2,9	NUM
2	2-1	2-1	NUM
1	2-10	2-10	NUM
1	2-kertainen	2#kertainen	ADJ
50	2.	2.	ADJ
1	2...Df6	2...Df6	SYM
1	2...Dh4+	2...Dh4+	SYM
2	2...Lc5	2...Lc5	SYM
1	2...Rc6	2...Rc6	SYM
1	2...Rf6	2...Rf6	SYM
3	2...d5	2...d5	SYM
1	2...d6	2...d6	SYM
1	2...exf4	2...exf4	SYM
1	2.0.2	2.0.2	NUM
1	2.0:n	2.0	NUM
1	2.11.2008	2.11.2008	NUM
1	2.3.2008	2.3.2008	NUM
1	2.5mm	2.5#mm	NOUN
6	2.f4	2.f4	SYM
39	20	20	NUM
1	20	20	PROPN
